IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,8502250,10999.993,999.9994,1000.00574,0.008630043,0.060003158,0.060633875,-0.008466911,0.00019313076,0.00047514075,-0.00024613112,-0.0009923,-0.0002462776,-2.090454,-0.00214509,0.000495666,0.5233733,0.50746864,0.48846284,0.48089358,0.000995676,0.0007363213,-0.02079252,0.003542931,0.001407616,0.001407616,0.001329065,0.001329065,0,0,0,0,0,0,0,0,0,0,0,0,0.016623149,0.01165742,0.0024020893,-0.0010665229,0.016652942,0.011680651,0.020930812,0.0036999772,0.00054049864,-0.0006914772,0.00035759434,-0.00019141287,36,6,231,2,6,932.5324,599.1023,2605.07,0.008482431,-0.026339741,-0.00025152453,161.75975,161.93808,166.95697,166.95697,-11.024998,1,0,0,0,0,191.6405,0,0,0,0,0,255,1,-127,0,0
True,8522218,10999.993,999.9994,1646.4957,-0.025421098,0.0056650136,0.32380676,0.0012990534,-0.00013144227,0.040962726,-0.00114731,-2.3968496E-06,-0.0040010205,-2.500553,0.058200516,-0.040084597,0.51322913,0.5234619,0.47943303,0.48200452,-0.0021297114,-0.0019351869,-0.0017991688,-0.0017240989,0.12164751,0.12229944,0.11612193,0.1161654,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082227085,-0.008212142,-0.0058314805,-0.0059386226,0.0084940335,0.008437075,0.0061027184,0.00618383,-0.0002452694,0.00054735877,-0.00029734895,-0.00011083484,36,6,231,2,6,981.2582,303.4482,2664.2087,0.040983528,40705.37,240.62753,106.7206,106.99669,109.642334,109.642334,-11.024998,1,-288.3765,0,0,0.086365364,0.086365364,0,8,255,0,0,0,1,0,63,0
True,8522328,10999.993,999.9994,4016.1602,0.07001528,0.00786267,0.4081508,0.0026362725,-0.00050182955,0.092448615,-0.00043348735,1.064458E-06,-0.008235699,-2.5005496,0.058113746,-0.040787246,0.5071512,0.5274947,0.47614422,0.48858914,-0.0021474226,-0.0018828523,-0.0018933365,-0.0017027961,0.27424765,0.2742849,0.2589819,0.25897717,0,0,0,0,0,0,0,0,0,0,0,0,-0.008437921,-0.008422222,-0.005997422,-0.0060582906,0.00870689,0.008630118,0.006289181,0.0062930435,-0.00071606785,0.0008597411,-0.00053589046,0.00036675483,36,6,231,2,6,981.2536,303.44775,2664.203,0.09248756,235735.25,571.4009,106.66159,106.937485,109.57951,109.57951,-7.669076,1,-288.3531,0,0,0.19491185,0.19491187,0,8,255,0,0,0,1,0,63,0
True,8522437,10999.993,999.9994,7165.5083,-0.05114591,0.014180788,0.73340887,0.0025034323,-1.6733771E-05,0.18535067,-0.0039149765,-0.0012642046,-0.0052601323,-2.5005527,0.05806538,-0.0416137,0.5001773,0.5338797,0.47045466,0.49638844,0.048477396,0.058739617,0.12412356,0.15691921,0.6546024,0.6856022,0.7755762,0.8600117,0,0,0,0,0,0,0,0,0,0,0,0,-0.0050175083,-0.004936407,-0.0063780947,-0.006302203,0.048736364,0.058946677,0.12428732,0.1570457,-0.0012562629,0.0013543237,-0.0009485595,0.0009324476,36,6,231,2,6,981.24554,303.44693,2664.1926,0.18536758,439633.34,589.3624,106.60263,106.878395,109.51674,109.51674,15.684693,1,-288.31192,0,0,0.30380473,0.30380473,0,8,255,0,0,0,1,0,63,0
True,8522546,10999.993,999.9994,7268.718,0.25910616,-0.17326836,11.453491,0.031123519,-0.021451987,1.6385089,-0.05149702,-0.020417929,-0.017602423,-2.5012453,0.053621065,-0.043204114,0.45837486,0.48989376,0.5190492,0.55943406,27.318943,23.462732,32.265217,30.868895,50.98456,45.35303,63.464504,62.758896,0,0,0,0,0,0,0,0,0,0,0,0,0.038065366,0.039157618,-0.26647452,-0.25275415,27.31897,23.462765,32.266315,30.86993,-0.0044942833,-0.0020528305,0.0025760643,0.005505223,36,6,231,2,6,981.18524,303.44052,2664.1145,1.638945,823953.6,1079.5962,110.20697,109.73567,115.58736,115.58736,32.724228,1,-287.9996,0,0,0.4120382,0.41203824,0,8,255,0,0,0,1,0,63,0
True,8522656,10999.993,999.9994,7492.4966,0.29989958,0.22115475,13.61679,0.06944108,0.004136145,3.170279,-0.015760366,-0.037544645,-0.014209675,-2.5042348,0.04965907,-0.044472635,0.42673975,0.46522662,0.62583023,0.6605316,31.817318,28.79677,31.124205,28.458332,59.972595,55.756634,63.758923,61.910534,0,0,0,0,0,0,0,0,0,0,0,0,-0.026320592,-0.02072119,-0.30507207,-0.27594793,31.81733,28.796778,31.1257,28.45967,-0.0069447383,-0.003963543,0.010321017,0.01283795,36,6,231,2,6,981.02356,303.42575,2663.906,3.171042,0,0,118.87105,118.38896,126.0722,126.0722,35.78647,1,-287.41617,0,0,0.521244,0.5212441,0,8,255,0,0,0,1,0,63,0
True,8522781,10999.993,999.9994,7859.3955,0.5687909,-0.16527683,15.45857,0.12098932,-0.00807555,4.729926,0.01070661,-0.063051715,-0.0020604362,-2.5104342,0.04943883,-0.043693524,0.35300508,0.4207484,0.6154866,0.61400837,34.514526,25.53811,28.211647,29.789564,68.916885,56.06608,65.14132,65.67471,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497055,-0.04343051,-0.36455822,-0.36683223,34.51456,25.538149,28.214003,29.791822,-0.012656228,-0.0074088275,0.009570785,0.009463564,36,6,231,2,6,980.75555,303.4044,2663.559,4.7314796,868513,1061.4072,126.99913,126.78793,136.09491,136.09491,36.368336,1,-286.0307,0,0,0.6314047,0.6314048,0,8,255,0,0,0,1,0,63,0
True,8522875,10999.993,999.9994,8259.782,0.14026499,-0.28078514,13.594631,0.17795134,-0.037474632,5.9987288,0.007545721,-0.088270225,0.019488074,-2.5170171,0.050318554,-0.043783914,0.33732203,0.42962265,0.557222,0.5953761,35.53765,22.88598,30.622662,28.001736,73.90656,55.217163,70.44297,67.66259,0,0,0,0,0,0,0,0,0,0,0,0,-0.08386446,-0.07534538,-0.43243563,-0.40673944,35.53775,22.886105,30.625715,28.00469,-0.013871035,-0.0067214277,0.005344782,0.00811214,36,6,231,2,6,980.4503,303.37607,2663.1619,6.001485,0,0,133.50258,133.45674,144.02167,144.02167,36.50362,1,-284.44614,0,0,0.7247696,0.72476965,0,8,255,0,0,0,1,0,63,0
True,8522984,10999.993,999.9994,9663.588,0.005946636,-0.22417066,13.285622,0.26772857,-0.05774259,7.5779247,0.0036154068,-0.09228136,0.0011428182,-2.5271873,0.05043269,-0.044173766,0.33682722,0.40873265,0.5524691,0.5680633,31.02527,23.900415,27.258366,24.665167,84.47657,72.44562,80.613495,79.32019,0,0,0,0,0,0,0,0,0,0,0,0,-0.17324625,-0.16467366,-0.44991523,-0.41978973,31.025755,23.900982,27.26208,24.66874,-0.013909364,-0.008339567,0.0050000437,0.0061311126,36,6,231,2,6,979.98517,303.33112,2662.552,7.582873,839440.5,831.60077,141.11964,141.23001,153.62782,153.62782,36.706146,1,-282.0205,0,0,0.83749956,0.83749956,0,8,255,0,0,0,1,0,63,0
True,8523093,10999.993,999.9994,9929.905,0.24405384,-0.16271491,13.932247,0.37417793,-0.0739051,9.101201,0.0053391145,-0.10167208,-0.00052911276,-2.5385892,0.05012313,-0.042939268,0.32094595,0.39848578,0.572399,0.542799,25.886936,19.021399,20.531473,20.862196,88.83273,74.68984,81.463554,82.238556,0,0,0,0,0,0,0,0,0,0,0,0,-0.2495461,-0.2379914,-0.4729508,-0.48356685,25.88814,19.022888,20.53692,20.8678,-0.015139526,-0.009133291,0.0064455867,0.004298661,36,6,231,2,6,979.4444,303.2776,2661.8357,9.109189,813559.5,784.05646,148.0963,148.3729,162.14168,162.14168,35.282513,1,-279.18176,0,0,0.9449558,0.9449558,0,8,255,0,0,0,1,0,63,0
True,8523203,10999.993,999.9994,10041.8955,0.79460764,-0.16992399,14.197739,0.5541358,-0.08815788,10.643028,0.008694039,-0.062674485,0.039150253,-2.5478482,0.05047487,-0.041398875,0.3244002,0.37439668,0.54190755,0.58161646,19.15983,16.784378,17.02154,16.951134,85.19446,79.41152,82.82892,82.9331,0,0,0,0,0,0,0,0,0,0,0,0,1.247574,1.4403691,-0.54082996,-0.5431864,19.200403,16.846067,17.03013,16.959835,-0.0148719605,-0.010999232,0.0042340048,0.0071141385,36,6,231,2,6,978.7931,303.21207,2660.9678,10.657809,663821.1,632.0019,154.854,155.02893,170.20172,170.20172,36.355785,1,-275.74966,0,0,1.0547144,1.0547143,0,8,255,0,0,0,1,127,63,0
True,8523312,10999.993,999.9994,8763.818,0.31873178,-0.0700866,14.300825,0.6387725,-0.08650155,12.257191,0.0051660333,0.0014388454,0.02177474,-2.5495775,0.051636834,-0.040595364,0.33225185,0.3823226,0.5327764,0.5784342,10.361636,10.295128,10.884357,10.263528,70.591,70.42026,72.939896,72.467606,0,0,0,0,0,0,0,0,0,0,0,0,-0.55202734,-0.5474497,-0.47921774,-0.45876378,10.37633,10.309672,10.894902,10.273776,-0.014263772,-0.010385289,0.0035717115,0.006883327,36,6,231,2,6,978.01904,303.1335,2659.9412,12.274129,268242.56,291.46564,161.27802,161.30185,178.01329,178.01329,35.660786,1,-271.68338,0,0,1.1669656,1.1669656,0,8,255,0,0,0,1,0,63,0
True,8523421,10999.993,999.9994,6769.8223,-0.7227273,-0.16679522,14.6300335,0.54308176,-0.11334184,13.871276,-0.0056275264,0.0005575214,-0.020054203,-2.5498345,0.05164865,-0.03924967,0.33931306,0.35635042,0.5452105,0.54385614,3.3929675,0.7149496,4.005354,5.445206,53.115196,42.866035,55.091244,60.868313,0,0,0,0,0,0,0,0,0,0,0,0,-0.4151126,-0.4067912,-0.3464138,-0.34891284,3.4182665,0.82257646,4.020306,5.456373,-0.01371681,-0.012397095,0.0044735707,0.0043753386,36,6,231,2,6,977.15784,303.0448,2658.779,13.882364,0,0,166.60422,166.3789,184.6079,184.6079,33.062748,1,-267.1089,0,0,1.2777044,1.2777045,0,8,255,0,0,0,1,0,64,0
True,8523531,10999.993,999.9994,5759.78,0.48295355,-0.0928226,14.940468,0.4926505,-0.13744897,15.499325,-0.01988004,0.16747113,0.021076996,-2.544374,0.050516456,-0.03738343,0.3395556,0.34637573,0.53735316,0.5460857,0.6156967,1.0748767,0.7002281,0.82190514,48.923176,49.843967,46.95396,46.900352,0,0,0,0,0,0,0,0,0,0,0,0,0.8854311,1.0240318,-0.18208578,-0.1828933,1.0784576,1.4845878,0.72351545,0.8420083,-0.013698022,-0.013169736,0.0039036684,0.0045370497,36,6,231,2,6,976.2256,302.94827,2657.49,15.507761,492494.62,818.85376,165.4893,163.3668,186.6622,186.6622,32.324627,1,-262.0798,0,0,1.386084,1.3860841,0,8,255,0,0,0,1,127,65,0
True,8523640,10999.993,999.9994,6226.21,2.4499726,0.012587085,15.628678,0.3559785,-0.16785923,16.961061,-0.025259424,0.35437843,0.011507222,-2.5190241,0.04923358,-0.034207456,0.3378683,0.32534805,0.55868,0.5489859,0.30876052,0.88715816,0.5114679,0.8204544,52.75132,53.109154,50.989468,50.71936,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012021613,0.00028944868,0.011823049,0.01574834,0.30876288,0.8871582,0.5116045,0.8206056,-0.01382872,-0.014798539,0.005450532,0.0047474056,36,6,231,2,6,975.3442,302.85895,2656.297,16.965626,504457.1,775.0303,163.40392,162.60695,183.32,183.32,35.658337,1,-257.38962,0,0,1.4775525,1.4775528,0,8,255,0,0,0,1,0,66,0
True,8523734,10999.993,999.9994,6820.8643,0.76662445,-0.0025062263,16.552523,-0.03134823,-0.19992799,18.60176,-0.015459701,0.16638224,0.009504379,-2.494861,0.048129372,-0.032958467,0.32075366,0.32938868,0.5674287,0.5693983,0.4656485,0.45647776,0.5909272,0.7615288,57.87388,56.968197,55.827015,55.91291,0,0,0,0,0,0,0,0,0,0,0,0,-0.13828097,-0.13674639,0.09957064,0.10596044,0.485747,0.4765202,0.59925723,0.76886517,-0.015154421,-0.014485553,0.0060850866,0.0062279403,36,6,231,2,6,974.34045,302.75946,2654.9553,18.602861,610634.5,856.85785,160.87904,160.16751,180.0629,180.0629,36.492325,1,-252.09012,0,0,1.5718421,1.5718424,0,8,255,0,0,0,1,0,67,0
True,8523859,10999.993,999.9994,7528.9604,1.3321981,-0.0798672,17.811499,-0.04776001,-0.22072884,20.650827,-0.00010266714,0.055042766,0.010137608,-2.4831462,0.047563843,-0.031060776,0.31176257,0.34123346,0.5815973,0.57100147,0.45705968,0.41710132,0.5613905,0.662226,63.859856,63.35437,61.462185,61.751446,0,0,0,0,0,0,0,0,0,0,0,0,-0.024327531,-0.019544087,0.043804485,0.0484122,0.45770666,0.41755897,0.56309694,0.66399324,-0.015850872,-0.013568057,0.0071127526,0.0063442215,36,6,231,2,6,972.935,302.62384,2653.1096,20.652063,664195.6,843.6588,157.87415,157.21997,176.26953,176.26953,36.70781,1,-244.7532,0,0,1.690082,1.6900823,0,8,255,0,0,0,1,0,68,0
True,8523984,10999.993,999.9994,8239.932,1.1505237,-0.20156196,16.794317,-0.02022171,-0.2246122,22.700363,0.011593355,0.020995233,0.016740063,-2.4790149,0.048684523,-0.029186746,0.314388,0.3589262,0.57465345,0.5808082,0.42737508,0.35382527,0.54538554,0.59789395,69.89654,69.363754,67.31646,67.52315,0,0,0,0,0,0,0,0,0,0,0,0,-0.011032749,-0.006242907,0.0133739775,0.017120464,0.42751747,0.35388035,0.5455495,0.59813905,-0.015647504,-0.012197577,0.0066091046,0.0070555173,36,6,231,2,6,971.3159,302.46957,2651.0198,22.701483,702142.56,814.6291,155.00607,154.3843,172.63672,172.63672,36.743477,1,-236.39172,0,0,1.8120835,1.8120837,0,8,255,0,0,0,1,0,69,0
True,8524078,10999.993,999.9994,8789.561,0.51109314,-0.22919643,14.784906,-0.009714127,-0.23497787,24.303154,0.0019690562,0.010264359,0.020478752,-2.4775617,0.049385596,-0.027207417,0.34100565,0.37536815,0.5656484,0.5807915,0.36887404,0.35119593,0.5236763,0.5392216,74.443436,74.28615,71.86961,71.91359,0,0,0,0,0,0,0,0,0,0,0,0,-0.008143296,-0.003529634,0.0037171987,0.007308464,0.36896393,0.35121366,0.52368945,0.5392711,-0.013585701,-0.0109239835,0.005955957,0.007054303,36,6,231,2,6,969.8971,302.3337,2649.2012,24.304293,729064.44,793.38464,152.84128,152.24628,169.90985,169.90985,36.748547,1,-229.09634,0,0,1.9102951,1.9102952,0,8,255,0,0,0,1,0,69,0
True,8524187,10999.993,999.9994,9327.415,-0.9870992,-0.1979393,16.036194,-0.07503986,-0.24618816,25.829313,0.002418152,-0.053268105,-0.00042294594,-2.4784195,0.049543165,-0.026117029,0.356398,0.37391225,0.5803545,0.5938932,0.4308245,0.33790433,0.5363222,0.47368422,79.369835,79.00876,76.30745,76.120316,0,0,0,0,0,0,0,0,0,0,0,0,-0.2785478,-0.26364735,0.003510067,0.0071476637,0.51302886,0.42858985,0.5363336,0.47373816,-0.012393411,-0.011036756,0.007022608,0.008004583,36,6,231,2,6,968.4247,302.1922,2647.3145,25.830597,769578,789.10175,150.86154,150.29901,167.41223,167.41223,36.749664,1,-221.52626,0,0,2.0058367,2.005837,0,8,255,0,0,0,1,-67,69,0
True,8524296,10999.993,999.9994,8391.887,-0.6078479,-0.0570959,5.132699,0.041870117,-0.18992299,26.607567,0.052003834,-0.042773295,-0.00523594,-2.4871385,0.05190209,-0.026511928,0.42522645,0.40921906,0.5661001,0.57695484,-0.00049906183,0.00036014317,-2.5899715E-05,-0.000102898244,78.6677,78.89071,74.2834,74.481316,0,0,0,0,0,0,0,0,0,0,0,0,0.009653391,0.012339225,-0.031888228,-0.028595533,0.009666283,0.01234448,0.03188824,0.02859572,-0.0070619565,-0.008301891,0.005988721,0.0067760274,36,6,231,2,6,966.5406,302.01013,2644.8718,26.608276,-220201.83,-250,148.55309,148.0191,164.42279,164.42279,2.7995253,1,-211.81055,0,0,2.1226852,2.1226854,0,8,255,0,0,0,2,0,70,0
True,8524421,10999.993,999.9994,6490.3994,-0.64207315,0.00039595366,12.967152,0.045583725,-0.14624453,28.075562,-0.014619233,-0.011699642,0.003664115,-2.4901736,0.05320286,-0.027028639,0.4237374,0.4618498,0.56386507,0.5517424,0.3467959,0.26053306,0.42410746,0.42884314,85.815346,85.24275,82.16198,82.24961,0,0,0,0,0,0,0,0,0,0,0,0,-0.012251985,-0.009273616,-0.020125398,-0.018129084,0.34701225,0.26069805,0.4245847,0.42922616,-0.007177299,-0.0042251106,0.0058266073,0.0049473345,36,6,231,2,6,964.5476,301.81766,2642.2737,28.07598,711718.6,1048.8005,146.32631,145.82898,161.79536,161.79536,27.119987,1,-201.45462,0,0,2.2431395,2.24314,0,8,255,0,0,0,2,0,71,0
